data_source,ticker,date_kst,open,high,low,close,volume,loaded_date_kst
source1,049480,2025-04-21,2605,2615,2570,2615,178548,2025-04-21
source1,049960,2025-04-22,12900,12980,12770,12950,2800,2025-04-22
source1,101280,2025-04-14,21245,21380,21085,21105,7240,2025-04-14
source1,121850,2025-04-14,1570,1597,1498,1567,324499,2025-04-14
source1,163280,2025-04-15,22500,23500,21600,22800,3419089,2025-04-15
source1,257370,2025-04-22,3000,3025,2975,3020,4615,2025-04-22
source1,264660,2025-04-17,13060,13400,13010,13300,34222,2025-04-17
source1,331380,2025-04-17,1744,1777,1719,1746,60606,2025-04-17
source1,37550K,2025-04-15,16680,16900,16680,16820,766,2025-04-15
source1,476060,2025-04-21,23950,28850,23850,26500,7357009,2025-04-22
source1,0007N0,2025-04-22,33215,33415,33155,33265,5008,2025-04-22
source1,001525,2025-04-15,3570,3695,3570,3690,7506,2025-04-15
source1,006570,2025-04-16,2445,2500,2325,2325,28345,2025-04-16
source1,012620,2025-04-21,7100,7130,7080,7130,4411,2025-04-21
source1,047050,2025-04-15,53200,55200,53100,54600,1123097,2025-04-15
source1,050890,2025-04-16,6560,6610,6360,6410,564629,2025-04-17
source1,063440,2025-04-17,1517,1633,1510,1550,2979924,2025-04-17
source1,066790,2025-04-15,1216,1235,1198,1235,759366,2025-04-15
source1,072710,2025-04-21,65400,65500,64700,65000,3229,2025-04-21
source1,148780,2025-04-15,1341,1348,1251,1294,1068254,2025-04-15
source1,160550,2025-04-14,1990,1997,1830,1978,83733,2025-04-14
source1,190620,2025-04-21,101315,101320,101300,101315,3743,2025-04-21
source1,214370,2025-04-16,26900,26950,25200,25650,93543,2025-04-17
source1,234920,2025-04-22,3300,3325,3205,3275,39989,2025-04-22
source1,241710,2025-04-22,47650,48100,46350,47750,94391,2025-04-22
source1,253290,2025-04-15,12040,12040,11960,12000,1669,2025-04-15
source1,266420,2025-04-18,16710,16850,16660,16810,15444,2025-04-18
source1,276730,2025-04-21,2115,2210,2095,2205,84337,2025-04-21
source1,301400,2025-04-15,11810,11850,11700,11840,473,2025-04-15
source1,354500,2025-04-15,11775,11840,11645,11800,50254,2025-04-15
source1,365590,2025-04-22,692,710,680,689,185118,2025-04-22
source1,377990,2025-04-21,8325,8405,8245,8305,51978,2025-04-21
source1,435380,2025-04-22,2110,2117,2110,2115,52708,2025-04-22
source1,445680,2025-04-15,22050,22700,21600,22300,196075,2025-04-15
source1,453080,2025-04-15,15520,15520,15200,15235,72399,2025-04-15
source1,465780,2025-04-17,105845,105845,105845,105845,10,2025-04-17
source1,002795,2025-04-21,9010,9040,8980,9010,1665,2025-04-21
source1,0035T0,2025-04-17,9700,9820,9700,9820,151532,2025-04-17
source1,004170,2025-04-17,146000,148400,143400,146000,21006,2025-04-17
source1,007160,2025-04-21,34450,34500,33850,34350,3713,2025-04-22
source1,065660,2025-04-14,21500,22000,21300,21500,18340,2025-04-14
source1,079160,2025-04-15,4430,4500,4400,4450,123076,2025-04-15
source1,079950,2025-04-22,616,640,612,615,31460,2025-04-22
source1,123310,2025-04-22,5125,5140,5105,5125,145384,2025-04-22
source1,155660,2025-04-16,4015,4015,3920,3930,40882,2025-04-16
source1,176750,2025-04-22,11330,11600,11250,11590,55190,2025-04-22
source1,189860,2025-04-17,4230,4300,4130,4215,46429,2025-04-17
source1,196030,2025-04-17,34670,35080,34055,35000,2151,2025-04-17
source1,213420,2025-04-16,28250,28850,27650,28000,164189,2025-04-17
source1,267290,2025-04-17,17130,17320,17130,17220,4696,2025-04-17
source1,275300,2025-04-16,8445,8445,8350,8350,2,2025-04-16
source1,329670,2025-04-21,17730,17730,17580,17645,11424,2025-04-21
source1,353200,2025-04-14,14750,14900,14520,14660,202589,2025-04-15
source1,360350,2025-04-22,7980,8390,7850,8300,65744,2025-04-22
source1,405000,2025-04-16,737,737,737,737,0,2025-04-16
source1,433880,2025-04-14,14395,14395,13695,13915,10956,2025-04-14
source1,462520,2025-04-16,13050,13170,12990,13040,2985,2025-04-16
source1,474220,2025-04-16,11495,11495,11255,11300,463968,2025-04-16
source1,494670,2025-04-21,16775,16820,16250,16480,1073762,2025-04-21
source1,115450,2025-04-14,7600,7900,7320,7760,754524,2025-04-15
source1,001790,2025-04-17,4135,4500,3605,3610,84373896,2025-04-17
source1,003460,2025-04-18,2320,2375,2305,2330,37060,2025-04-18
source1,0038A0,2025-04-16,9750,9775,9605,9680,775783,2025-04-16
source1,005030,2025-04-17,486,486,486,486,0,2025-04-17
source1,005740,2025-04-15,5670,5820,5620,5730,54969,2025-04-15
source1,006880,2025-04-18,7200,7290,7130,7240,134266,2025-04-18
source1,007770,2025-04-17,10010,10070,10000,10020,6812,2025-04-17
source1,008420,2025-04-17,2520,2545,2465,2500,155101,2025-04-17
source1,009620,2025-04-16,3085,3175,2885,2920,754647,2025-04-16
source1,002710,2025-04-15,20900,21000,20300,20850,145342,2025-04-15
source1,009160,2025-04-21,3890,3930,3880,3920,71738,2025-04-21
source1,100790,2025-04-18,4850,4945,4785,4910,121759,2025-04-21
source1,131100,2025-04-21,1496,1511,1477,1490,9215,2025-04-21
source1,136340,2025-04-21,107530,107600,107525,107595,572,2025-04-21
source1,136540,2025-04-18,11410,11490,11390,11470,8245,2025-04-18
source1,148020,2025-04-22,33550,33730,33505,33580,130890,2025-04-22
source1,214680,2025-04-15,1980,2030,1969,2015,565652,2025-04-15
source1,237690,2025-04-15,73900,79100,73900,78400,127098,2025-04-15
source1,252990,2025-04-16,4560,4560,4395,4480,98125,2025-04-17
source1,321410,2025-04-17,9670,9670,9625,9670,4,2025-04-17
source1,332940,2025-04-15,13795,13920,13795,13825,61,2025-04-15
source1,041910,2025-04-21,5900,5930,5830,5900,15634,2025-04-21
source1,043710,2025-04-16,646,698,646,663,49427,2025-04-16
source1,051905,2025-04-21,115200,120100,115200,119800,6793,2025-04-21
source1,057540,2025-04-18,1024,1059,1008,1042,489846,2025-04-18
source1,092780,2025-04-17,4455,4530,4455,4515,5835,2025-04-17
source1,101240,2025-04-22,4300,4325,4200,4295,62953,2025-04-22
source1,040610,2025-04-22,1517,1591,1514,1579,309144,2025-04-22
source1,047810,2025-04-15,77700,78200,76200,77700,773671,2025-04-15
source1,052900,2025-04-21,911,921,906,920,45643,2025-04-21
source1,105760,2025-04-14,6500,6870,6350,6840,276488,2025-04-14
source1,117670,2025-04-14,1050,1050,968,1020,111277,2025-04-14
source1,032860,2025-04-21,1488,1530,1441,1445,300466,2025-04-21
source1,042370,2025-04-18,7700,7700,7570,7690,89344,2025-04-21
source1,063570,2025-04-18,5080,5170,5020,5150,33731,2025-04-18
source1,068290,2025-04-18,17200,17580,16970,17500,79924,2025-04-21
source1,089600,2025-04-18,14610,14850,14440,14520,10341,2025-04-18
source1,099410,2025-04-18,3510,3700,3455,3655,328301,2025-04-18
source1,189330,2025-04-15,7250,7890,7120,7600,309250,2025-04-15
source1,222160,2025-04-17,8040,8040,8040,8040,0,2025-04-17
source1,278530,2025-04-17,11580,11685,11555,11670,128129,2025-04-17
source1,423920,2025-04-18,12510,12760,12465,12615,226955,2025-04-18
source1,430220,2025-04-22,2110,2110,2110,2110,0,2025-04-22
source1,430500,2025-04-22,117760,117865,117655,117655,296,2025-04-22
source1,451540,2025-04-18,57155,57260,57155,57220,8050,2025-04-18
source1,452430,2025-04-16,15210,15210,14500,14610,63267,2025-04-16
source1,484880,2025-04-17,10950,10980,10900,10960,26851,2025-04-17
source1,495940,2025-04-14,8530,8575,8500,8560,4006,2025-04-14
source1,900070,2025-04-14,400,419,400,410,101714,2025-04-14
source1,161510,2025-04-16,14530,14610,14500,14575,263474,2025-04-16
source1,199730,2025-04-14,5790,6890,5630,6380,716845,2025-04-14
source1,203450,2025-04-15,2965,2990,2895,2970,28811,2025-04-15
source1,208860,2025-04-16,2205,2205,2205,2205,0,2025-04-16
source1,221800,2025-04-21,3155,3270,3130,3150,61629,2025-04-21
source1,252400,2025-04-18,13265,13445,13210,13445,61204,2025-04-18
source1,269540,2025-04-16,21660,21665,21470,21530,6073,2025-04-16
source1,295040,2025-04-15,12125,12210,12120,12190,3607,2025-04-15
source1,298830,2025-04-18,5060,5200,4980,5170,560256,2025-04-21
source1,311320,2025-04-18,7130,7130,6960,7100,15661,2025-04-18
source1,321260,2025-04-17,2200,2240,2150,2190,106382,2025-04-17
source1,355390,2025-04-14,15000,18030,14350,15680,4317294,2025-04-14
source1,357250,2025-04-17,2690,2690,2625,2680,12176,2025-04-17
source1,372170,2025-04-18,33300,33300,31950,32550,13326,2025-04-21
source1,433330,2025-04-17,15535,15710,15535,15710,23651,2025-04-17
source1,433980,2025-04-22,13105,13105,13040,13080,21434,2025-04-22
source1,435540,2025-04-14,13445,13495,13445,13460,376,2025-04-14
source1,440340,2025-04-21,10800,10820,10640,10680,4015,2025-04-21
source1,441270,2025-04-16,5000,5100,4940,4965,190757,2025-04-17
source1,451250,2025-04-18,11490,11490,11110,11230,184400,2025-04-18
source1,469530,2025-04-17,9220,9235,9205,9235,10,2025-04-17
source1,481430,2025-04-15,108700,108710,108600,108605,695,2025-04-15
source1,486240,2025-04-17,7325,7445,7325,7445,35,2025-04-17
source1,232830,2025-04-18,2120,2135,2085,2135,28411,2025-04-18
source1,293180,2025-04-15,33275,33505,33250,33450,77407,2025-04-15
source1,340810,2025-04-18,3805,3830,3770,3815,21619,2025-04-18
source1,372330,2025-04-21,7650,7830,7645,7780,219362,2025-04-21
source1,377480,2025-04-15,19350,19500,18460,18900,341894,2025-04-15
source1,405100,2025-04-21,12030,12450,11900,12020,40172,2025-04-21
source1,446770,2025-04-21,21695,21695,21180,21270,21265,2025-04-21
source1,453850,2025-04-15,7785,7835,7765,7805,2360756,2025-04-15
source1,458210,2025-04-18,106665,106665,106655,106665,25,2025-04-18
source1,463680,2025-04-15,12455,12555,12435,12535,5056,2025-04-15
source1,476690,2025-04-21,8960,8960,8810,8870,40663,2025-04-21
source1,479880,2025-04-15,2015,2030,2010,2025,16904,2025-04-15
source1,497780,2025-04-21,8905,8905,8740,8860,8293,2025-04-21
source1,042510,2025-04-18,1923,1923,1923,1923,0,2025-04-18
source1,058650,2025-04-17,92100,93100,90000,90800,1356,2025-04-17
source1,075180,2025-04-21,3240,3340,3230,3230,13267,2025-04-21
source1,105760,2025-04-22,6790,7100,6670,6960,108278,2025-04-22
source1,117460,2025-04-18,9200,9200,9075,9150,13837,2025-04-18
source1,117670,2025-04-22,860,903,855,860,63909,2025-04-22
source1,131400,2025-04-15,1500,1506,1440,1500,323692,2025-04-15
source1,139260,2025-04-15,25060,25195,24975,25150,17895,2025-04-15
source1,160580,2025-04-18,11600,11660,11565,11655,12047,2025-04-18
source1,251350,2025-04-22,28400,28400,28125,28195,93148,2025-04-22
source1,051160,2025-04-18,9350,9490,9140,9230,73547,2025-04-18
source1,077500,2025-04-14,5520,5580,5440,5500,107563,2025-04-14
source1,086280,2025-04-22,112400,114100,111100,112500,142784,2025-04-22
source1,102260,2025-04-15,3735,3760,3690,3760,33500,2025-04-15
source1,139130,2025-04-21,9410,9510,9400,9490,279587,2025-04-22
source1,140430,2025-04-16,3250,3495,3165,3375,1258464,2025-04-16
source1,215090,2025-04-14,1505,1505,1505,1505,0,2025-04-14
source1,225050,2025-04-15,10695,10700,10600,10680,1876,2025-04-15
source1,245350,2025-04-21,14955,15095,14895,15060,20367,2025-04-21
source1,252670,2025-04-22,2310,2320,2285,2310,88590691,2025-04-22
source1,258610,2025-04-14,2115,2375,2115,2350,212710,2025-04-14
source1,271940,2025-04-21,11650,13150,11650,12930,22944,2025-04-22
source1,472170,2025-04-18,11765,11780,11720,11775,38702,2025-04-18
source1,101670,2025-04-22,1750,1859,1716,1782,1678211,2025-04-22
source1,105840,2025-04-15,6840,7270,6840,7260,194577,2025-04-15
source1,115480,2025-04-16,625,642,614,622,558610,2025-04-16
source1,131100,2025-04-14,1480,1539,1480,1515,16549,2025-04-14
source1,136340,2025-04-14,107390,107390,107350,107390,2018,2025-04-14
source1,152380,2025-04-17,71755,71770,71615,71645,15583,2025-04-17
source1,161890,2025-04-18,74000,74700,73000,73500,135231,2025-04-21
source1,241520,2025-04-16,8680,9680,8070,9000,26630407,2025-04-16
source1,251590,2025-04-22,13320,13330,13260,13330,3029,2025-04-22
source1,253250,2025-04-22,13225,13375,13200,13255,3664,2025-04-22
source1,261250,2025-04-18,16110,16195,16105,16180,94004,2025-04-18
source1,473460,2025-04-16,14875,14900,14630,14730,203365,2025-04-16
source1,497520,2025-04-21,10110,10255,10085,10240,11652,2025-04-21
source1,224060,2025-04-14,2950,3100,2950,3055,5144,2025-04-14
source1,253240,2025-04-22,5955,5955,5935,5935,33,2025-04-22
source1,263810,2025-04-14,2855,2855,2800,2845,78189,2025-04-14
source1,266360,2025-04-15,11200,11205,11100,11195,21317,2025-04-15
source1,314930,2025-04-17,12700,13030,12600,13020,70458,2025-04-18
source1,315930,2025-04-21,20300,20440,20170,20300,4656,2025-04-21
source1,326240,2025-04-14,14015,14165,13995,14055,1503,2025-04-14
source1,348950,2025-04-17,2615,2645,2615,2640,221559,2025-04-17
source1,363580,2025-04-21,9645,9735,9630,9645,506,2025-04-21
source1,372910,2025-04-14,2990,3080,2975,3055,182943,2025-04-14
source1,419890,2025-04-18,107795,107845,107795,107835,13124,2025-04-18
source1,460930,2025-04-15,18300,18680,17650,18170,1265688,2025-04-15
source1,474800,2025-04-15,10525,10815,10410,10495,5164,2025-04-15
source1,480040,2025-04-16,7290,7705,7290,7400,39362,2025-04-16
source1,494340,2025-04-22,8235,8240,8110,8155,3467,2025-04-22
source1,000155,2025-04-14,132300,136400,130000,133200,8284,2025-04-14
source1,001230,2025-04-16,6840,6840,6710,6720,18584,2025-04-16
source1,001360,2025-04-15,1479,1505,1473,1504,147579,2025-04-15
source1,001420,2025-04-18,3680,3700,3515,3620,15149,2025-04-18
source1,009520,2025-04-14,12500,13280,12350,12570,812537,2025-04-15
source1,017900,2025-04-22,1779,1815,1776,1807,74826,2025-04-22
source1,019590,2025-04-16,2765,2765,2765,2765,0,2025-04-16
source1,025900,2025-04-18,8590,8700,8200,8400,102164,2025-04-21
source1,0000H0,2025-04-14,9825,9870,9740,9860,9178,2025-04-14
source1,000660,2025-04-15,179500,182400,177900,181300,2627771,2025-04-15
source1,001070,2025-04-22,5170,5210,5140,5160,8939,2025-04-22
source1,001560,2025-04-21,8530,9080,8530,9040,18496,2025-04-21
source1,0022T0,2025-04-14,10850,10905,10775,10820,214019,2025-04-14
source1,003010,2025-04-22,5070,5150,5070,5120,62284,2025-04-22
source1,003960,2025-04-15,36800,37550,36700,37450,16451,2025-04-15
source1,008970,2025-04-18,1741,1787,1624,1626,43899663,2025-04-18
source1,009140,2025-04-21,19360,19650,19010,19350,2534,2025-04-21
source1,011070,2025-04-18,139300,140500,138100,138600,73640,2025-04-21
source1,033640,2025-04-15,6810,7120,6760,7080,71602,2025-04-15
source1,035620,2025-04-16,410,415,405,410,105730,2025-04-16
source1,245710,2025-04-15,20610,20765,20300,20475,43092,2025-04-15
source1,329660,2025-04-15,15700,15720,15630,15700,18925,2025-04-15
source1,365780,2025-04-18,92350,92575,92335,92500,7986,2025-04-18
source1,391670,2025-04-22,9525,9560,9525,9560,30,2025-04-22
source1,411540,2025-04-15,7700,7700,7660,7700,859,2025-04-15
source1,417200,2025-04-14,10260,10590,10260,10460,185323,2025-04-15
source1,448300,2025-04-14,15225,15305,15170,15270,195300,2025-04-14
source1,469750,2025-04-16,943,947,910,923,117373,2025-04-16
source1,477760,2025-04-18,2075,2090,2065,2070,3152,2025-04-18
source1,489570,2025-04-14,10195,10195,10185,10185,22,2025-04-14
source1,058470,2025-04-21,172300,172300,172300,172300,0,2025-04-21
source1,082270,2025-04-21,35700,35700,33400,34000,370276,2025-04-22
source1,097230,2025-04-16,7970,8020,7320,7530,3287652,2025-04-17
source1,108860,2025-04-15,13800,15160,13330,14920,2861367,2025-04-15
source1,121600,2025-04-21,54000,55900,53000,53400,39045,2025-04-22
source1,204620,2025-04-14,5400,5610,5380,5410,1830833,2025-04-15
source1,241840,2025-04-14,9300,9600,9150,9350,699612,2025-04-14
source1,272580,2025-04-22,55580,55585,55575,55580,12391,2025-04-22
source1,291680,2025-04-18,9060,9060,8875,8920,272,2025-04-18
source1,434960,2025-04-15,33630,33775,33630,33755,23,2025-04-15
source1,437550,2025-04-15,10100,10100,10100,10100,0,2025-04-16
source1,446190,2025-04-21,2155,2155,2155,2155,0,2025-04-21
source1,475080,2025-04-18,8660,8675,8625,8645,191163,2025-04-18
source1,476760,2025-04-15,9840,9895,9805,9855,278838,2025-04-15
source1,478110,2025-04-16,2015,2015,2000,2005,4847,2025-04-16
source1,480260,2025-04-18,53055,53065,53015,53060,6280,2025-04-18
source1,329660,2025-04-18,15610,15620,15535,15620,45027,2025-04-18
source1,365780,2025-04-15,92095,92235,92015,92160,9446,2025-04-15
source1,411540,2025-04-18,7665,7700,7625,7700,251,2025-04-18
source1,432720,2025-04-16,13600,13680,12800,12870,279321,2025-04-17
source1,438580,2025-04-22,2125,2130,2120,2130,32178,2025-04-22
source1,462340,2025-04-21,13500,13505,13385,13445,92,2025-04-21
source1,477760,2025-04-15,2055,2075,2055,2065,6580,2025-04-15
source1,457940,2025-04-15,2040,2060,2040,2055,1484,2025-04-15
source1,054300,2025-04-16,587,597,570,580,1650677,2025-04-16
source1,069640,2025-04-17,1312,1312,1248,1261,11363,2025-04-17
source1,096760,2025-04-16,2985,3005,2975,3000,28567,2025-04-16
source1,115500,2025-04-16,11300,11560,11020,11520,652031,2025-04-16
source1,126600,2025-04-16,2630,2630,2575,2595,29150,2025-04-16
source1,128540,2025-04-17,1832,1879,1794,1836,199291,2025-04-17
source1,138040,2025-04-14,111500,114400,111500,113100,201999,2025-04-15
source1,187870,2025-04-21,10920,11000,10880,10980,621,2025-04-21
source1,206560,2025-04-15,6190,6290,6050,6250,85413,2025-04-15
source1,210780,2025-04-14,14805,14840,14775,14805,4648,2025-04-14
source1,217780,2025-04-16,7745,7760,7675,7760,7056,2025-04-16
source1,222110,2025-04-16,4935,5380,4895,5020,37776,2025-04-16
source1,253240,2025-04-21,5955,5955,5925,5940,62,2025-04-21
source1,256630,2025-04-16,1173,1178,1155,1178,12469,2025-04-16
source1,277410,2025-04-15,1213,1317,1181,1238,166536,2025-04-15
source1,292730,2025-04-16,15940,15940,15940,15940,1,2025-04-16
source1,315930,2025-04-22,20290,20345,20185,20260,13131,2025-04-22
source1,35320K,2025-04-15,7520,7600,7380,7600,5787,2025-04-15
source1,363580,2025-04-22,9645,9645,9550,9550,405,2025-04-22
source1,379790,2025-04-16,13780,13780,13380,13565,3977,2025-04-16
source1,385520,2025-04-17,6860,6890,6810,6865,2469,2025-04-17
source1,445290,2025-04-17,13380,13685,13380,13685,95337,2025-04-17
source1,460860,2025-04-18,8970,9100,8870,9000,63850,2025-04-21
source1,462860,2025-04-18,2763,2953,2753,2850,7297620,2025-04-21
source1,466410,2025-04-18,14520,14520,14140,14250,49466,2025-04-18
source1,482030,2025-04-14,6070,6130,6070,6110,205,2025-04-14
source1,494340,2025-04-21,8415,8415,8275,8325,7032,2025-04-21
source1,057030,2025-04-17,4305,4455,4265,4385,169260,2025-04-17
source1,071200,2025-04-21,5940,6070,5810,5970,337874,2025-04-21
source1,079940,2025-04-17,20900,21350,20750,21000,25674,2025-04-17
source1,088350,2025-04-22,2505,2535,2490,2520,796737,2025-04-22
source1,101530,2025-04-14,6870,6870,6580,6770,78301,2025-04-15
source1,108590,2025-04-18,33540,33720,33480,33720,50,2025-04-18
source1,119610,2025-04-18,24900,24900,24900,24900,0,2025-04-18
source1,122310,2025-04-22,5330,5330,5270,5320,805,2025-04-22
source1,153490,2025-04-14,683,700,678,700,106804,2025-04-14
source1,228790,2025-04-22,3025,3065,3005,3035,2392385,2025-04-22
source1,248070,2025-04-21,17280,17650,16700,16970,173858,2025-04-22
source1,250000,2025-04-21,11070,11080,10710,10820,57387,2025-04-21
source1,0001S0,2025-04-18,50895,50895,50860,50875,6373,2025-04-18
source1,003350,2025-04-16,52800,54700,52000,52700,115743,2025-04-17
source1,005390,2025-04-21,2060,2080,2025,2055,192287,2025-04-21
source1,006380,2025-04-21,3660,3660,3660,3660,0,2025-04-21
source1,008250,2025-04-18,5780,5860,5750,5800,55881,2025-04-18
source1,011560,2025-04-17,9700,9760,9600,9700,20183,2025-04-17
source1,017860,2025-04-16,23800,24000,22750,23200,253713,2025-04-17
source1,037350,2025-04-21,4055,4125,4040,4095,24665,2025-04-21
source1,426020,2025-04-18,18100,18125,18000,18120,14573,2025-04-18
source1,442260,2025-04-22,11755,11820,11750,11795,11,2025-04-22
source1,442900,2025-04-22,10220,10220,10210,10210,8403,2025-04-22
source1,451150,2025-04-18,14910,14975,14910,14975,6,2025-04-18
source1,468380,2025-04-14,11085,11090,11005,11020,57065,2025-04-14
source1,475050,2025-04-16,9595,9875,9550,9605,748100,2025-04-16
source1,479960,2025-04-22,17690,18200,17410,17440,289394,2025-04-22
source1,480020,2025-04-17,9000,9045,8900,9040,125778,2025-04-17
source1,0013P0,2025-04-15,7995,8025,7970,8020,5291,2025-04-15
source1,0017Y0,2025-04-14,101230,101230,101230,101230,10,2025-04-14
